artifact_id,cdli_comments,designation,artifact_type,period,provenience,written_in,archive,composite_no,seal_no,composites,seals,museum_no,accession_no,condition_description,artifact_preservation,period_comments,provenience_comments,artifact_type_comments,is_provenience_uncertain,is_period_uncertain,is_artifact_type_uncertain,is_school_text,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,artifact_comments,seal_information,collections,dates,alternative_years,genres,languages,materials,publications_key,publications_type,publications_exact_ref,publications_comment,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
3,,"ATU 3, pl. 081, W 9123,d",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15253",,,,,,,0,0,0,0,42.0,19.0,53.0,,,"W 09123,d","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// (t.a.q. IIIc)",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Vocabularies,undetermined,clay,"Englund1993ATU3; Falkenstein1936ATU1","primary; history","pl. 81, W 9123,d; 539","42x53x19 - Vocabulary 9 - Qa XVI,2, unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels (t.a.q. IIIc) - veröffentlicht in: ATU 1, 539 - bereits kommentiert von A. Falkenstein, UVB 3, 12 und ATU 1, S. 43-45.; ","DCCLT; ARMEP","P000003; P000003","""Archaic Vocabulary (witness) Text category: 15-09; Foreign ID: LVO 9""",0,0,,,0,0,0,0,,
1770,,"ATU 3, pl. 082, W 10824",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 17886, a",,,,,,,0,0,0,0,41.0,17.0,37.0,,,"W 10824","Pa XVI,5","+19.80 m, unmittelbar vor der Süd-Ecke des Gebäudes von III",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1993ATU3,primary,"pl. 82, W 10824","41x37x17 - Practice 1 - Pa XVI,5, +19.80 m, unmittelbar vor der Südecke des Gebäudes von III - da der Text für ATU 2 irrtümlich als lexikalisch eingestuft wurde, wurde er nur in Kopie, nicht aber im Glossar aufgenommen.",,,""" Text category: -1601; Foreign ID: LSL 1""",0,0,,,0,0,0,0,,
2198,,"ATU 3, pl. 082, W 14820",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 17747",,,,,,,0,0,0,0,39.0,14.0,51.0,,,"W 14820","Oe XVI,2","+19.50 m, aus den archaischen Bauten der Schicht III",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1993ATU3,primary,"pl. 82, W 14820","39x51x14 - Practice 4 - Oe XVI,2, +19.50 m, aus den archaischen Bauten der Schicht III - da der Text für ATU 2 irrtümlich als lexikalisch eingestuft wurde, wurde er nur in Kopie, nicht aber im Glossar aufgenommen.",,,""" Text category: -1604; Foreign ID: LSL 4""",0,0,,,0,0,0,0,,
3487,,"ATU 3, pl. 083, W 20242",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"IM —",,,,,,,0,0,0,0,37.0,24.0,47.0,,,"W 20242","Ne XVII,2","ca.50 cm unter Oberfläche",,,,,"National Museum of Iraq, Baghdad, Iraq",,,Administrative,undetermined,clay,Englund1993ATU3,primary,"pl. 83, W 20242","37x47x24 - Practice 17 - Ne XVII,2, ca. 50 cm unter Oberfläche - da der Text für ATU 2 irrtümlich als lexikalisch eingestuft wurde, wurde er nur in Kopie, nicht aber im Glossar aufgenommen.",,,""" Text category: -1617; Foreign ID: LSL 17""",0,0,,,0,0,0,0,,
730,,"ATU 5, pl. 001, W 1872,1",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15316",,,,,,,0,0,0,0,57.0,29.0,27.0,,,"W 01872,1","Od XV,5","unter der Schicht, in der das Fundament gestampft ist",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 1, W 1872,1; 511","57x27x29 - Od XV,5, below the level with pisé foundations - ATU 1, 511 - 4.12.1928 - on the tablet only the excavation number ""1972,d[  ]"" discernable - according to the register of the DAI-Baghdad (and see ATU 1, p. 72), however, this and the following tablet; ",,," ",0,0,,,0,0,0,0,,
731,,"ATU 5, pl. 001, W 1872,2",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15315",,,,,,,0,0,0,0,48.0,18.0,65.0,,,"W 01872,2","Od XV,5","unter der Schicht, in der das Fundament gestampft ist",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 1, W 1872,2; 525","48x65x18 - same locus as W 1872,1 - ATU 1, 525 - 4.12.1928 - on the tablet no excavation number is discernable - complex rotation of text (see MSVO 1, p. 12).; ",,," ",0,0,,,0,0,0,0,,
732,,"ATU 5, pl. 001, W 2134",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15345",,,,,,,0,0,0,0,26.0,28.0,35.0,,,"W 02134",?,Stadtgebiet,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 1, W 2134; 497","26x35x28 - city area - ATU 1, 497 - 10.12.1928.; ",,," ",0,0,,,0,0,0,0,,
738,,"ATU 5, pl. 002, W 5233,f",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15303",,,,,,,0,0,0,0,21.0,10.0,18.0,,,"W 05233,f","Pd XVI,4","an verschiedenen Stellen im Schutt des Raumes 91, etwas unter Niveau der Abflußrinne// t.a.q. II",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 2, W 5233,f","21x18x10 - same locus as W 5233,a - 21.11.1929 - Uruk III - see the remarks to W 5233,a.",,," ",0,0,,,0,0,0,0,,
739,,"ATU 5, pl. 002, W 5233,g",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 21404",,,,,,,0,0,0,0,18.0,12.0,17.0,,,"W 05233,g","Pd XVI,4","an verschiedenen Stellen im Schutt des Raumes 91, etwas unter Niveau der Abflußrinne// t.a.q. II",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 2, W 5233,g","18x17x12 - same locus as W 5233,a - 21.11.1929 - Uruk III - see the remarks to W 5233,a.",,," ",0,0,,,0,0,0,0,,
740,,"ATU 5, pl. 002, W 5353",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14867",,,,,,,0,0,0,0,68.0,27.0,49.0,,,"W 05353","Pd XVI,5","1.15 m unter der Tonstiftschicht /Mosaik B2/ 1 m nordöstlich davon// t.a.q. III   warum nicht unter ""Roter Tempel""?",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 2, W 5353; 259","68x49x27 - Pd XVI,5, 1.15 m below the layer of clay-cones (mosaic B2) 1 m to the northeast - ATU 1, 259 - 28.11.1929 - this was the first tablet recognized in the excavation finds as ""archaic"".; ",,," ",0,0,,,0,0,0,0,,
742,,"ATU 5, pl. 003, W 6066,a",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"IM 025683",,,,,,,0,0,0,0,,,,,,"W 06066,a","Pd XVI,3","auf der in Verlängerung des 2. Traufplasters nach SW gehenden Mauer der Schicht III, 0.15 m über Traufpflasterhöhe",,,,,"National Museum of Iraq, Baghdad, Iraq",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 3, W 6066,a; 599","46x27x20 - Pd XVI,3, on the wall running southwestward in extension of the 2nd rain pavement and belonging to level III, 0.15 m above the rain pavement - ATU 1, 599 - 7.1.1930 - Uruk III - this Warka tablet, originally part of the VAM collection with the acces; ",,," ",0,0,,,0,0,0,0,,
744,,"ATU 5, pl. 003, W 6108",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14760",,,,,,,0,0,0,0,42.0,15.0,28.0,,,"W 06108","Pe XVI,2","an dem Riemchenmauerwerk in Ascheschicht, 3,50 m unter Ur III-Bauten, 9 m östlich des Wasserbeckens",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 3, W 6108; 61","42x28x15 - Pe XVI,2, against the Riemchen brickwork in ashlayer, 3.50 m below buildings of Ur III, 9 m east of the basin - ATU 1, 61 - 8.1.1930.; ",,," ",0,0,,,0,0,0,0,,
745,,"ATU 5, pl. 003, W 6110",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14667",,,,,,,0,0,0,0,33.0,17.0,32.0,,,"W 06110","Pe XVI,2/3","in der Scherbenschicht unter der Abgleichung der Schicht III// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 3, W 6110; 112","33x32x17 - Pe XVI,2/3, in the layer of sherds below the leveling of level III - ATU 1, 112 - 8.1.1930.; ",,," ",0,0,,,0,0,0,0,,
747,,"ATU 5, pl. 003, W 6115",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15126",,,,,,,0,0,0,0,16.0,17.0,38.0,,,"W 06115","Pe XVI,2/3","unter der Abgleichung der Schicht III// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 3, W 6115; 428","16x38x17 - Pe XVI,2/3, below the leveling of level III - ATU 1, 428 - 8.1.1930 - the ideogram may represent a combination of UDUa and MAÇ (sheep and goats).; ",,," ",0,0,,,0,0,0,0,,
748,,"ATU 5, pl. 003, W 6150",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14822",,,,,,,0,0,0,0,53.0,18.0,40.0,,,"W 06150","Pd XVI,3","0,5 m unter der Abgleichung der Schicht III neben der Rillenwand der Schicht IV// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 3, W 6150; 212","53x40x18 - Pd XVI,3, 0.5 m below the leveling of level III against the niched wall of level IV - ATU 1, 212 - 10.1.1930 - the summation requires a reconstruction of obv. i1 to [1N1] ... .; ",,," ",0,0,,,0,0,0,0,,
749,,"ATU 5, pl. 003, W 6216,a",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14870",,,,,,,0,0,0,0,56.0,25.0,44.0,,,"W 06216,a","Pe XVI,2","1 m unter der Abgleichung der Schicht III an der SO-Rillenwand der Schicht IV// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 3, W 6216,a; 245","56x44x25 - Pe XVI,2, 1 m below the leveling of level III against the southeastern niched wall of level IV - ATU 1, 245 - 11.1.1930 - the slight impressions within and before the ideogram on the tablet suggested to M. Green and A. Becker (ATU 2, 351) a correct; ",,," ",0,0,,,0,0,0,0,,
750,,"ATU 5, pl. 003, W 6216,b",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15125",,,,,,,0,0,0,0,36.0,15.0,20.0,,,"W 06216,b","Pe XVI,2","1 m unter der Abgleichung der Schicht III an der SO-Rillenwand der Schicht IV// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 3, W 6216,b; 121","36x20x15 - same locus as W 6216,a - ATU 1, 121 - 11.1.1930.; ",,," ",0,0,,,0,0,0,0,,
751,,"ATU 5, pl. 004, W 6245,a",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14885",,,,,,,0,0,0,0,52.0,13.0,42.0,,,"W 06245,a","Pe XVI,2","in der Scherbenschicht 0,6 m unter Abgleichung der Schicht III// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 4, W 6245,a; 296","52x42x13 - Pe XVI,2, in the layer of sherds 0.6 m below the leveling of level III - ATU 1, 296 - 13.1.1930 - note the inclusion of this ideographic tablet with numerical tablets of decidedly archaic form.; ",,," ",0,0,,,0,0,0,0,,
752,,"ATU 5, pl. 004, W 6245,b",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15058",,,,,,,0,0,0,0,36.0,27.0,52.0,,,"W 06245,b","Pe XVI,2","in der Scherbenschicht 0,6 m unter Abgleichung der Schicht III// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 4, W 6245,b; 523","36x52x27 - same locus as W 6245,a - ATU 1, 523 - 13.1.1930.; ",,," ",0,0,,,0,0,0,0,,
756,,"ATU 5, pl. 005, W 6245,e",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 17850, a",,,,,,,0,0,0,0,33.0,22.0,13.0,,,"W 06245,e","Pe XVI,2","in der Scherbenschicht 0,6 m unter Abgleichung der Schicht III// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 5, W 6245,e","33x13x22 - same locus as W 6245,a - 13.1.1930.",,," ",0,0,,,0,0,0,0,,
757,,"ATU 5, pl. 005, W 6252",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14843",,,,,,,0,0,0,0,67.0,29.0,44.0,,,"W 06252","Pd XVI,3","50cm unter Pflaster, 80cm unter Wand-Schicht, 2m SW der Schicht I-Mauer// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1; sec867","primary; history; history","pl. 5, W 6252; 253; ","67x44x29 - Pd XVI,3, 0.5 m below pavement, 0.8 m below wall level, 2 m southwest of the level I wall - ATU 1, 253 - UVB 2, fig. 36 photo - 13.1.1930.; ; ",,," ",0,0,,,0,0,0,0,,
758,,"ATU 5, pl. 005, W 6284",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14706",,,,,,,0,0,0,0,35.0,14.0,28.0,,,"W 06284","Pd XVI,3","N; unter der Abgleichung der Schicht III, 0,6 m unter der Ascheschicht// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 5, W 6284; 38","35x28x14 - Pd XVI,3, N - below the leveling of level III, 0.6 m below ashlayer - ATU 1, 38 - 14.1.1930.; ",,," ",0,0,,,0,0,0,0,,
761,,"ATU 5, pl. 005, W 6375,a",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14848",,,,,,,0,0,0,0,77.0,34.0,54.0,,,"W 06375,a","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 5, W 6375,a; 272","77x54x34 - Pd XVI,2, 3.5 m below the upper stairs of the basin, 1-2 m southeast of it, between two ashlayers - ATU 1, 272 - 18.1.1930 - VAT number written above a stricken VAT 15448.; ",,," ",0,0,,,0,0,0,0,,
762,,"ATU 5, pl. 006, W 6375,b",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14847",,,,,,,0,0,0,0,74.0,28.0,54.0,,,"W 06375,b","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 6, W 6375,b; 273","74x54x28 - same locus as W 6375,a - ATU 1, 273 - 18.1.1930.; ",,," ",0,0,,,0,0,0,0,,
763,,"ATU 5, pl. 006, W 6375,c",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15005",,,,,,,0,0,0,0,64.0,24.0,45.0,,,"W 06375,c","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 6, W 6375,c; 338","64x45x24 - same locus as W 6375,a - ATU 1, 338 - 18.1.1930.; ",,," ",0,0,,,0,0,0,0,,
764,,"ATU 5, pl. 006, W 6375,d",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14850",,,,,,,0,0,0,0,61.0,25.0,46.0,,,"W 06375,d","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 6, W 6375,d; 270","61x46x25 - same locus as W 6375,a - ATU 1, 270 - 18.1.1930.; ",,," ",0,0,,,0,0,0,0,,
765,,"ATU 5, pl. 007, W 6375,e",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14854",,,,,,,0,0,0,0,56.0,33.0,51.0,,,"W 06375,e","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 7, W 6375,e; 363","56x51x33 - same locus as W 6375,a - ATU 1, 363 - 18.1.1930 - large sexagesimal notation (corresponding to 3750 discrete units) qualifying an object designated ÇE3, followed by an apparent grain (groat) notation - see P. Damerow and R. Englund, ATU 2, p. 128.; ",,," ",0,0,,,0,0,0,0,,
766,,"ATU 5, pl. 007, W 6375,f+",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14865 + VAT 15080",,,,,,,0,0,0,0,83.0,30.0,57.0,,,"W 06375,f + W 06572,a","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 7, W 6375,f+; 262","83x57x30 - W 6375,f found at same locus as W 6375,a, W 6572,a in Pd XVI,3, northeast, below the ashlayer of level IV. - ATU 1, 262 - 18.1.1930 - W 6375,f is probably VAT 14865, W 6572,a is VAT 15080.; ",,," ",0,0,,,0,0,0,0,,
767,,"ATU 5, pl. 007, W 6375,g",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14871",,,,,,,0,0,0,0,33.0,24.0,44.0,,,"W 06375,g","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 7, W 6375,g; 367","33x44x24 - same locus as W 6375,a - ATU 1, 367 - 18.1.1930.; ",,," ",0,0,,,0,0,0,0,,
768,,"ATU 5, pl. 007, W 6426,a",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14890",,,,,,,0,0,0,0,81.0,34.0,57.0,,,"W 06426,a","Pd XVI,2","auf der Ascheschicht von Schicht III",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 7, W 6426,a; 264","81x57x34 - Pd XVI,2, on the ashlayer of level III - ATU 1, 264 - 20.1.1930 - hole bored through lengthwise.; ",,," ",0,0,,,0,0,0,0,,
770,,"ATU 5, pl. 008, W 6502,a",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14953",,,,,,,0,0,0,0,60.0,27.0,45.0,,,"W 06502,a","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 8, W 6502,a; 278","60x45x27 - same locus as W 6375,a - ATU 1, 278 - 22.1.1930.; ",,," ",0,0,,,0,0,0,0,,
771,,"ATU 5, pl. 008, W 6502,b",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14988",,,,,,,0,0,0,0,50.0,24.0,35.0,,,"W 06502,b","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 8, W 6502,b; 70","50x35x24 - same locus as W 6375,a - ATU 1, 70 - 22.1.1930.; ",,," ",0,0,,,0,0,0,0,,
772,,"ATU 5, pl. 008, W 6502,c",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14891",,,,,,,0,0,0,0,75.0,27.0,51.0,,,"W 06502,c","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 8, W 6502,c; 263","75x51x27 - same locus as W 6375,a - ATU 1, 263 - 22.1.1930.; ",,," ",0,0,,,0,0,0,0,,
773,,"ATU 5, pl. 008, W 6502,d",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15256",,,,,,,0,0,0,0,55.0,24.0,42.0,,,"W 06502,d","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 8, W 6502,d","55x42x24 - same locus as W 6375,a - 22.1.1930 - VAT number written above a stricken VAT 17790.",,," ",0,0,,,0,0,0,0,,
775,,"ATU 5, pl. 008, W 6502,f",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14853",,,,,,,0,0,0,0,58.0,21.0,39.0,,,"W 06502,f","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 8, W 6502,f; 373","58x39x21 - same locus as W 6375,a - ATU 1, 373 - 22.1.1930.; ",,," ",0,0,,,0,0,0,0,,
776,,"ATU 5, pl. 009, W 6502,g",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14869",,,,,,,0,0,0,0,67.0,23.0,53.0,,,"W 06502,g","Pd XVI,2","3,5 m unter oberer Wasserbeckentreppe, 1-2 m südöstlich davon zwischen zwei Ascheschichten",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1; sec887","primary; history; history","pl. 9, W 6502,g; 260; ","67x53x23 - same locus as W 6375,a - ATU 1, 260 - UVB 2, fig. 38 photo - 22.1.1930.; ; ",,," ",0,0,,,0,0,0,0,,
779,,"ATU 5, pl. 009, W 6572,c",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15086",,,,,,,0,0,0,0,44.0,30.0,50.0,,,"W 06572,c","Pd XVI,3","NO; unter der Ascheschicht der Schicht IV// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 9, W 6572,c; 370","44x50x30 - same locus as W 6375,a - ATU 1, 370 - 24.1.1930.; ",,," ",0,0,,,0,0,0,0,,
780,,"ATU 5, pl. 009, W 6572,d",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15324",,,,,,,0,0,0,0,28.0,14.0,34.0,,,"W 06572,d","Pd XVI,3","NO; unter der Ascheschicht der Schicht IV// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 9, W 6572,d; 404","28x34x14 - same locus as W 6375,a - ATU 1, 404 - 24.1.1930.; ",,," ",0,0,,,0,0,0,0,,
781,,"ATU 5, pl. 009, W 6572,e",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15271",,,,,,,0,0,0,0,32.0,17.0,25.0,,,"W 06572,e","Pd XVI,3","NO; unter der Ascheschicht der Schicht IV// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 9, W 6572,e","32x25x17 - same locus as W 6375,a - 2,a+ - 24.1.1930.",,," ",0,0,,,0,0,0,0,,
782,,"ATU 5, pl. 009, W 6572,f",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 21358",,,,,,,0,0,0,0,34.0,19.0,23.0,,,"W 06572,f","Pd XVI,3","NO; unter der Ascheschicht der Schicht IV",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 9, W 6572,f","34x23x19 - same locus as W 6375,a - 24.1.1930.",,," ",0,0,,,0,0,0,0,,
