object_id,ensemble_id,archaeological_period,archaeological_unit,site_name,site_id,location,country,latitude,longitude,coord_precision,coord_reference,layer,dating_method,date_bp_min,min_lab_number,date_bp_max,max_lab_number,excavation_year,material,material_species,object_type,associated_species,length_mm,width_mm,depth_mm,preservation,short_description,collection,collection_id,references,sign_coding,coding_certainty
vhc0009,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,ivory,Mammuthus primigenius,possible figurine,,11.0,8.0,2.0,fragmented,Small reworked ivory fragment.,Universität Tübingen,Find No.: 33/71-79.1,"Dutkiewicz 2021: Taf. 28.4; Conard & Bolus 2003, 2008",!v! _ !v!,uncertain
vhc0008,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,ivory,Mammuthus primigenius,rod/baton,,24.0,14.0,6.0,fragmented,"Decorated round rod fragment, intentionally broken at a utilitarian notch.",Universität Tübingen,Find No.: 33/70-73,"Wolf 2015, Taf. 42.4; Dutkiewicz 2021: Taf. 51.9; Conard & Bolus 2003, 2008",!& _ X,uncertain
vhc0007,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,bone,bird,tube/flute,,24.0,6.0,3.0,fragmented,Fragment of a bird bone with markings.,Universität Tübingen,Find No.: 33/70-48.1,"Dutkiewicz 2021: Taf. 35.6; Conard & Bolus 2003, 2008",!v v vv v v!,certain
vhc0006,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,ivory,Mammuthus primigenius,possible flute,,12.0,5.0,3.0,fragmented,"Ivory fragment with parallel notches, possibly a flute fragment.",Universität Tübingen,Find No.: 33/67-8.1,"AABW 2015; Dutkiewicz 2021: Taf. 32.13; Conard & Bolus 2003, 2008",!vv!,certain
vhc0005,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,ivory,Mammuthus primigenius,undetermined,,15.0,7.0,3.0,fragmented,"Elongated, all-around reworked ivory fragment with markings all around.",Universität Tübingen,Find No.: 32/70-22.1,"Dutkiewicz 2021: Taf. 56.1; Conard & Bolus 2003, 2008",⊞ _ !vvvvvv! _ !vvv!,certain
vhc0004,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2012,ivory,Mammuthus primigenius,figurine,undetermined,15.0,5.0,3.0,fragmented,"Reworked ivory fragment, possibly part of a figurine (leg?) with marking.",Universität Tübingen,Find No.: 31/70-21.1,"AABW 2014; Dutkiewicz 2021: Taf. 28.3; Conard & Bolus 2003, 2008",!v!,uncertain
vhc0003,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,-,C14,26160±150,KIA 8957,35810±710,PL0001337A,1952,ivory,Mammuthus primigenius,figurine zoomorph,undetermined,30.0,20.0,12.0,almost complete,"Figurine of a lion head. The head is carved along the longitudinal axis of a tusk. The surface is highly smoothed. The figurine is unmistakably recognizable as the head of a felid. All features are rendered in masterful detail. The crown gently transitions into the slightly sloping nasal area. The nose itself is separated from the snout by a depression. The upper lip subtly protrudes forward. The mouth is represented by a cleanly cut notch. The lip cleft starts below the nose and tapers towards the mouth. Above the jaw muscles are the eyes, with the breakage edge on the right side. The eyes are crafted as deep, slightly oval indentations. On the inside of the left eye, several gently curved lines depict the tearduct characteristic of felids. Additionally, two thin, parallel lines mark the nose. Directly behind the eyes, the ears emerge. They stand slightly away from the head, are rounded, and have a depression in the center. Towards the neck, the figurine becomes narrow and then breaks off with deeply incised markings at the back.",LMW Stuttgart,Find No.: 00/00-08,"Riek 1954; Mauser 1973; Dutkiewicz 2021: Taf. 21; Hahn 1986; Conard & Bolus 2003, 2008",⊞ _ (||/|/|//|||/||/||| |) _ ⊞ _ || _ ⊞ _ | | | _ |||,certain
vhc0002,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2006,ivory,Mammuthus primigenius,possible figurine,,,,,fragmented,"Fragment of a possible figurine. It is elongated, slightly curved, and reworked all around.",Universität Tübingen,Find No.: 00/00-06,"AABW 2006; Dutkiewicz 2021: Taf. 27.9; Conard & Bolus 2003, 2008",°°°°°! _ vvvvvvv!,very certain
vhc0001,,Upper Paleolithic,Aurignacian,Vogelherd,vhc,Niederstotzingen-Stetten,Germany,48.559000,10.194000,precise,nespos.org,HL/KS,C14,26160±150,KIA 8957,35810±710,PL0001337A,2010,ivory,Mammuthus primigenius,rod/baton,,28.0,12.0,6.0,fragmented,"Round rod fragment, irregularly broken with reworked surface.",MUT Tübingen,no find number,"AABW 2010; Dutkiewicz 2021: Taf. 51.8; Conard & Bolus 2003, 2008",XXXXX!,very certain
hss0002,,Upper Paleolithic,Aurignacian,Hohlenstein-Stadel,hss,Asselfingen,Germany,48.549555,10.172655,precise,nespos.org,Au,AMS,35185±270,ETH-38797,,,2011,tooth,Cervus elaphus,personal ornament,,29.0,16.0,12.0,complete,"This tooth pendant was found in 2011 during the excavations inside the Stadel Cave. It was located in the area identified as the spoil from the 1939 excavation, where, among other findings, missing fragments of the Lion Man were discovered. Since additional pieces of personal ornaments from this area come from Wetzels' excavation, this object is also attributed to the Aurignacian. It is a particularly large pendant made from a red deer's antler (Cervus elaphus).",LAD Esslingen,Find No.: 195/173-35,AABW 2012; Wolf et al. 2013; Kind et al. 2014; Dutkiewicz 2021: Taf. 37.11,vvvv _ ||||,very certain
hss0001,,Upper Paleolithic,Aurignacian,Hohlenstein-Stadel,hss,Asselfingen,Germany,48.549555,10.172655,precise,nespos.org,Au,AMS,35185±270,ETH-38797,,,1939/1969,ivory,Mammuthus primigenius,figurine anthropomorph,,311.0,,,almost complete,"The so-called Lion Man figurine was found in 1939, but recognized in refitted in 1969, and for a second time in 2013. The figurine was crafted from the right tusk of a mammoth. The head is oriented towards the tip of the tusk, and the pulp cavity forms the crotch of the figurine. The outer sides of the arms are made of cement, as well as the upper part of the back. Many parts of the figurine are missing or could not be matched. Additionally, the surfaces are partially heavily weathered. The figure stands upright, with the legs slightly apart. The head is clearly that of a lion, but the position of the head is comparable to that of a human due to the upright posture. The neck starts below the skull, and the face is oriented forward. The snout is broad, with two deep lines marking the nose and mouth. There is no lip cleft, which would be typical for a lion. The eyes are located laterally but facing forward. The ears, in their round shape, are typical lion ears. The neck and the back of the head are noticeably wide and almost seamlessly transition into the back and shoulders. The shoulder blades are distinctly carved. The arms, which have lion-like paws instead of hands, are slightly bent at the body but do not touch the torso. The torso is columnar and elongated, giving the proportions an overstretched appearance. Although the original surface is largely missing in the front torso area, some areas are preserved along the collarbones and in the lower abdominal region. This is evident in the large, deep-set navel and a apron-like extension carved in the front pelvic area. The legs are spread approximately shoulder-width apart. They exhibit distinctly human features such as knees, curved calves, ankles, and heels. It is notable that the feet are not horizontal, suggesting that the figure seems to be standing on tiptoes. The dots are uncertain. They appear on the head area, however, it is not possible to distinguish them from the waething effects in this part of the figurine. here, a fictional number of 20 is applied, however no certain counting is possible.",Museum Ulm,,Hahn 1970; Wehrberger 2013; Kind et al. 2014; Ebinger-Rist et al. 2014; Dutkiewicz 2021: Taf. 11a-11b,||||||| _ ≠ _ vvv _ v _ vvvvvvvv _ [!°°°°°°°°°°°°°°°°°°°°!],certain
hfc0050,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,2006,ivory,Mammuthus primigenius,undetermined,,17.0,11.0,3.0,fragmented,Fragment of a thin ivory plate with a wide hatching.,URMU Blaubeuren,Find No.: 99-2084.1,"Wolf 2015, Taf. 20.3; Dutkiewicz 2021: Taf. 52.6; Conard & Bolus 2003, 2008",!≠!,certain
hfc0049,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,2006,ivory,Mammuthus primigenius,undetermined,,26.0,8.0,3.0,fragmented,Thin decorated ivory splinter.,URMU Blaubeuren,Find No.: 99-1827.1,"Wolf 2015, Taf. 20.2; Dutkiewicz 2021: Taf. 52.5; Conard & Bolus 2003, 2008",!≠!,uncertain
hfc0048,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,2006,ivory,Mammuthus primigenius,rod/baton,,42.0,10.0,6.0,fragmented,Half of a round rod with decorations.,URMU Blaubeuren,Find No.: 99-1707,"AABW 2006; Dutkiewicz 2021: Taf. 51.4; Conard & Bolus 2003, 2008",[X//] _ X!,uncertain
hfc0047,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Vb,AMS,31290±180,OxA-19860,40000±500,OxA-19781,2008,ivory,Mammuthus primigenius,possible flute,,21.0,8.0,3.0,fragmented,"This fragment of an ivory flute was found in 2008 in the lowest Aurignacian horizon, AH Vb. The flute-like features of this piece include its hollow-cylindrical shape and the broken parallel notches along the edge. Additionally, there are parallel notches on the upper side, a characteristic more typical of bone flutes, although there is nothing to rule out such markings on ivory flutes. This could be a semi-finished product, as no finger holes are present, and the shape is not entirely reworked.",Universität Tübingen,Find No.: 89-1691.1,"AABW 2008, Conard et al. 2009; Dutkiewicz 2021: Taf. 32.1; Conard 2009",| | || | / _ vvvvvvvvv,very certain
hfc0046,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Va,AMS,31750±260,KIA 35464,35710+360/-340,KIA 16034,2008,ivory,Mammuthus primigenius,personal ornament,,61.0,5.0,3.0,fragmented,Medial fragment of a slightly curved ivory band.,Universität Tübingen,Find No.: 89-1654,"AABW 2008, Wolf 2015, Taf. 30.11; Dutkiewicz 2021: Taf. 38.2; Conard & Bolus 2003, 2008",!|||||||||||||||! _ !vvvvvvvvvvvvvvvvvvvvvvvvvvvvv! _ !vvvvvvvvvvvvvvvvvvvv!,very certain
hfc0045,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Va,AMS,31750±260,KIA 35464,35710+360/-340,KIA 16034,2008,ivory,Mammuthus primigenius,flute,,12.0,4.0,2.0,fragmented,Tiny fragment of an ivory flute with the finger hole partially preserved.,Universität Tübingen,Find No.: 89-1648.1,"AABW 2008, Conard et al. 2009; Dutkiewicz 2021: Taf. 32.2; Conard & Bolus 2003, 2008",!vv,very certain
hfc0044,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Va,AMS,31750±260,KIA 35464,35710+360/-340,KIA 16034,2008,ivory,Mammuthus primigenius,personal ornament,,40.0,6.0,3.0,fragmented,"Terminal fragment of a long, slightly curved ivory band.",URMU Blaubeuren,Find No.: 89-1637,"Wolf 2015, Taf. 30.10; Dutkiewicz 2021: Taf. 38.1; Conard & Bolus 2003, 2008",!||||||||||||||||||| _ !vvvvvvvvvvvvvv _ !vvvvvvvvvvvvvvvvvvv,very certain
hfc0043,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,1977,ivory,Mammuthus primigenius,undetermined,,29.0,12.0,5.0,fragmented,Ivory fragment with markings.,URMU Blaubeuren,Find No.: 88-1046.1,"Wolf 2015, Taf. 20.5; Dutkiewicz 2021: Taf. 52.3; Conard & Bolus 2003, 2008",≠ v _ |v||V _ >>,certain
hfc0042,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,2002,ivory,Mammuthus primigenius,rod/baton,,41.0,10.0,5.0,fragmented,Carefully crafted half-round rod with markings.,URMU Blaubeuren,Find No.: 87-275,"Dutkiewicz 2021: Taf. 51.3; Conard & Bolus 2003, 2008",X || _ | _ / _ | || |,certain
hfc0041,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Vb,AMS,31290±180,OxA-19860,40000±500,OxA-19781,2006,ivory,Mammuthus primigenius,personal ornament,,23.0,7.0,6.0,almost complete,Triple-perforated bead.,URMU Blaubeuren,Find No.: 87-1709.1,"AABW 2006; Wolf 2015, Taf. 31.7; Dutkiewicz 2021: Taf. 37.1; Conard 2009",OO,very certain
hfc0040,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IIIa-V,AMS,29710+210/-200,KIA 32056,40000+500,OxA-19781,2004,ivory,Mammuthus primigenius,undetermined,,23.0,7.0,3.0,fragmented,Decorated small ivory fragment,Universität Tübingen,Find No.: 87-1340.1,"Dutkiewicz 2021: Taf. 53.7; Conard & Bolus 2003, 2008; Conard 2009",!|l||,certain
hfc0039,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IIIb,AMS,29780+330/-310,KIA 18878,29990+340/-330,KIA 3505,2004,ivory,Mammuthus primigenius,undetermined,,28.0,5.0,2.0,fragmented,The narrow ivory fragment displays two rows of parallel lines that interlock in a zipper-like fashion.,Universität Tübingen,Find No.: 87-1324.1,"Wolf 2015, Taf. 8.2; Dutkiewicz 2021: Taf. 53.3; Conard & Bolus 2003, 2008",!||||| _ |||||!,very certain
hfc0038,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IIIa,AMS,29710+210/-200,KIA 32056,31140+250/-240,KIA 16039,2004,ochre,,undetermined,,31.0,28.0,12.0,almost complete,"The large, all-around processed lump of ochre was found in 2004 at AH IIIa. It bears markings on the flat surface, and its purpose or use is currently unknown.",Universität Tübingen,Find No.: 87-1271,"Velliky et al. 2018; Dutkiewicz 2021: Taf. 54.13; Conard & Bolus 2003, 2008",[|°°|],certain
hfc0037,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Va,AMS,31750±260,KIA 35464,35710+360/-340,KIA 16034,2002,ivory,Mammuthus primigenius,awl,,93.0,7.0,7.0,complete,"This is an ivory point with a long, cylindrical shaft, no special elaboration at the base, and a short, pencil-like tip. Below the tip, there is a marking consisting of 122 short, irregularly placed notches arranged in a ring around the entire point.",Museum Universität Tübingen,Find No.: 79-2700,"AABW 2002; Wolf 2015, Taf. 18.2; Dutkiewicz 2021: Taf. 46.5-6; Conard & Bolus 2003, 2008",≠,Uncertain
hfc0036,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IId,AMS,29560+240/-230,KIA 8964,30010±220,KIA 8965,1999,ivory,Mammuthus primigenius,undetermined,,19.0,16.0,3.0,fragmented,Fragment of a thin ivory plate with wide hatching.,URMU Blaubeuren,Find No.: 79-2239,"AABW 1999; Wolf 2015, Taf. 4.3; Dutkiewicz 2021: Taf. 53.6; Conard & Bolus 2003, 2008",!≠!,certain
hfc0035,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,2001/2002,ivory,Mammuthus primigenius,figurine zoomorph,Anatidae,48.0,13.0,9.0,almost complete,"The figurine of a waterfowl was discovered in 2001 at AH IV; however, at that time, the head was missing. It was found in 2002. The body is streamlined, with the wings close to the body. The bird's legs are also close to the body and short, with undeveloped feet. The tail starts above the legs, is broad, and flattens at the end. The neck is long, and the head is stretched forward. Two distinct depressions on both sides represent the eyes of the animal. The beak is short and ends in a conical tip. Notably, unlike the finely crafted head, the body is not completely reworked. It is most likely a waterfowl, but an exact species determination has not been achieved yet. It could be a wild goose or duck. A swan is also a possibility since these birds retract their necks deeply into their back feathers during a dive.",URMU Blaubeuren,Find No.: 78-2385,"AABW 2001; AABW 2002; Dutkiewicz 2021: Taf. 3; Conard & Bolus 2003, 2008",≠ _ ≠,certain
hfc0034,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IIIa,AMS,29710+210/-200,KIA 32056,31140+250/-240,KIA 16039,2001,ivory,Mammuthus primigenius,undetermined,,17.0,17.0,2.0,fragmented,Fragment of a thin ivory plate with a broad hatching.,Universität Tübingen,Find No.: 78-2350.1,"Wolf 2015, Taf. 10.9; Dutkiewicz 2021: Taf. 53.5; Conard & Bolus 2003, 2008",!≠!,uncertain
hfc0033,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Vb,AMS,31290±180,OxA-19860,40000±500,OxA-19781,2005,ivory,Mammuthus primigenius,undetermined,,18.0,6.0,3.0,fragmented,"Small ivory fragment with markings, heavily weathered.",Universität Tübingen,Find No.: 77-2035.1,Dutkiewicz 2021: Taf. 52.1; Conard 2009,!|XX |X X!,uncertain
hfc0032,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IIIb,AMS,29780+330/-310,KIA 18878,29990+340/-330,KIA 3505,2002,ivory,Mammuthus primigenius,undetermined,,15.0,6.0,4.0,fragmented,Triangularly-shaped ivory fragment.,Universität Tübingen,Find No.: 77-1815.1,"Wolf 2015, Taf. 8.5; Dutkiewicz 2021: Taf. 53.2; Conard & Bolus 2003, 2008",!\\\\ \\\\\ _ !\ \\\ /,uncertain
hfc0031,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,2002,ivory,Mammuthus primigenius,rod/baton,,49.0,17.0,5.0,fragmented,"Fragment of a large and wide, slightly tapered round rod, which is heavily weathered.",Universität Tübingen,Find No.: 77-1785,"Dutkiewicz 2021: Taf. 51.2; Conard & Bolus 2003, 2008",|||,very certain
hfc0030,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IIe,AMS,30640±190,KIA 16040,,,2003,ivory,Mammuthus primigenius,point,,13.0,3.0,3.0,fragmented,Terminal fragment of a very fine point with a circumferential spiral.,Universität Tübingen,Find No.: 76-1153.1,"AABW 2003; Wolf 2015, Taf. 4.4; Dutkiewicz 2021: Taf. 46.4; Conard & Bolus 2003, 2008",!$,certain
hfc0029,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IIIb,AMS,29780+330/-310,KIA 18878,29990+340/-330,KIA 3505,2007,ivory,Mammuthus primigenius,rod/baton,,71.0,10.0,5.0,fragmented,"This long-preserved, meticulously crafted round rod is half-preserved along the longitudinal axis.",URMU Blaubeuren,Find No.: 69-2027.1,"Wolf 2015, Taf. 10.3; Dutkiewicz 2021: Taf. 51.5; Conard & Bolus 2003, 2008",W W,uncertain
hfc0028,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,2001,bone,undetermined,awl,,35.0,8.0,3.0,fragmented,"Base of a bone awl. Upper part object 58-2062.1, see hfc0025",Museum Universität Tübingen,Find No.: 68-2803.1,"Dutkiewicz 2021: Taf. 46.1; Conard & Bolus 2003, 2008",,
hfc0027,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IId,AMS,29560+240/-230,KIA 8964,30010±220,KIA 8965,1999,ivory,Mammuthus primigenius,figurine zoomorph,undetermined,36.0,16.0,10.0,fragmented,"The heavily fragmented ""head of a horse"" was discovered in 1999 at the transition between AH II and IIe, representing a transitional or mixed horizon between the Aurignacian and Gravettian periods. The figurine is fragmentary, with the snout and a significant portion of the left side of the head and neck being preserved. On the right side, a smooth ivory fracture surface is largely visible. The nose is distinctly carved and separated from the cheek by a horizontal line. Below, the mouth begins, shaped by a long, deep, and wide line. The chin is set off from the cheeks. The snout is overall narrow, while the cheeks are strongly curved. Fine decorations characterize the preserved original surfaces. The entire piece exhibits a polish, suggesting prolonged handling over an extended period. This head was initially identified as the head of a horse; however, in 2022 the body of the figurine was found and it clearly depicts a bear.",Museum Universität Tübingen,Find No.: 68-2286,"AABW 2022; Conard & Floss 2000; Dutkiewicz 2021: Taf. 5; Conard & Bolus 2003, 2008",,
hfc0026,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IId,AMS,29560+240/-230,KIA 8964,30010±220,KIA 8965,20047,ivory,Mammuthus primigenius,figurine zoomorph,Ursus,21.0,16.0,8.0,fragmented,"The heavily fragmented ""head of a horse"" was discovered in 1999 at the transition between AH II and IIe, representing a transitional or mixed horizon between the Aurignacian and Gravettian periods. The figurine is fragmentary, with the snout and a significant portion of the left side of the head and neck being preserved. On the right side, a smooth ivory fracture surface is largely visible. The nose is distinctly carved and separated from the cheek by a horizontal line. Below, the mouth begins, shaped by a long, deep, and wide line. The chin is set off from the cheeks. The snout is overall narrow, while the cheeks are strongly curved. Fine decorations characterize the preserved original surfaces. The entire piece exhibits a polish, suggesting prolonged handling over an extended period. This head was initially identified as the head of a horse; however, in 2022 the body of the figurine was found and it clearly depicts a bear. This fragment of a figurative animal representation was discovered in 2004 in AH IId, which corresponds to a transitional or mixed layer between the Aurignacian and Gravettian periods. It was recently identified as part of the Hohle Fels Bear figurine. The piece is broken along the natural stratification of the ivory. The preserved surface indicates careful carving, and the polished surface suggests extended use. Parts of the back and abdomen are preserved, as well as the attachment point of a leg. It might represent the left shoulder and the beginning of the left leg.",URMU Blaubeuren,Find No.: 65-1178.1,"AABW 2022; AABW 2004; Wolf 2015, Taf. 4.5; Dutkiewicz 2021: Taf. 6; Conard & Bolus 2003, 2008",!|||! _ !≠! _ | _ |||||||! _ ||||||! _ ||||||||||! _ vv! _ ///!,certain
hfc0025,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,2001,bone,undetermined,awl,,30.0,5.0,2.0,fragmented,Fragment of a bone awl with markings. Pointed part. Base see hfc0028,Universität Tübingen,Find No.: 58-2062.1,"AABW 2010; Dutkiewicz 2021: Taf. 46.1; Conard & Bolus 2003, 2008",!v v v vv! _ v v v _ (//|) _ !v v vv vv vv vv _ ≠! _ vvv _ !vvvvvvv,certain
hfc0024,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IV,AMS,28750±750,OxA-4980,33090+260/-250,KIA 16036,2002,ivory,Mammuthus primigenius,figurine anthropomorph,,26.0,7.0,5.0,fragmented,"The so-called ""Little Lion Man"" was discovered in 2002 in AH IV. The representation bears a strong resemblance to the Lion Man from Hohlenstein-Stadel but is only 2.55 cm tall. Only the left side is preserved. The figurine features a relatively large head with a forward-projecting face. A roundish ear is discernible, as seen in other feline figures. The eye, snout, and mouth are present, albeit challenging to discern. Below the short and thick neck, the broad, the left angular shoulder attaches. The arm is short and triangular in shape, separated from the body and hanging vertically from the shoulder. The back seamlessly transitions into the narrow waist. The buttocks are not further defined. The legs, only partially preserved, start below the buttocks and are distinctly separated. The missing right arm may have been found, but it cannot be directly attached, nor is it well-preserved enough to be confidently identified as belonging to this figurine.",URMU Blaubeuren,Find No.: 57-3361.1,"AABW 2002; Wolf 2015; Dutkiewicz 2021: Taf. 4; Conard & Bolus 2003, 2008",v _ v,certain
hfc0023,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IId,AMS,29560+240/-230,KIA 8964,30010±220,KIA 8965,2003,bone,undetermined,undetermined,,29.0,12.0,4.0,fragmented,"Thick, nearly cylindrical bone fragment with a broad hatching.",Universität Tübingen,Find No.: 56-3762.1,"AABW 2003; Dutkiewicz 2021: Taf. 54.12; Conard & Bolus 2003, 2008",!≠!,certain
hfc0022,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IIIb,AMS,29780+330/-310,KIA 18878,29990+340/-330,KIA 3505,2013,ivory,Mammuthus primigenius,undetermined,,22.0,10.0,4.0,fragmented,"Several fragments of ivory, decorated with hatchings.",Universität Tübingen,Find No.: 54-492.1,"Dutkiewicz 2021: Taf. 53.1; Conard & Bolus 2003, 2008",!≠!,uncertain
hfc0021,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Vaa,AMS,31750±260,KIA 35464,35710+360/-340,KIA 16034,2016,ivory,Mammuthus primigenius,personal ornament,,27.0,7.0,5.0,almost complete,Triple-perforated bead,Universität Tübingen,Find No.: 32-1825,"AABW 2016: Dutkiewicz 2021: Taf. 37.5; Conard & Bolus 2003, 2008",OO,very certain
hfc0020,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,IIIa,AMS,29710+210/-200,KIA 32056,31140+250/-240,KIA 16039,2015,ivory,Mammuthus primigenius,undetermined,,12.0,7.0,2.0,fragmented,Small fragment of a thin ivory plate with remnants of a hatching.,Universität Tübingen,Find No.: 31-837.1,"Dutkiewicz 2021: Taf. 53.4; Conard & Bolus 2003, 2008",!XX!,uncertain
hfc0019,,Upper Paleolithic,Aurignacian,Hohle Fels,hfc,Schelklingen,Germany,48.379117,9.754103,precise,wikipedia,Vaa,AMS,31750±260,KIA 35464,35710+360/-340,KIA 16034,2016,ivory,Mammuthus primigenius,personal ornament,,9.0,4.0,3.0,fragmented,Fragment of a triple-perforated bead,Universität Tübingen,Find No.: 31-2419.2,"AABW 2016; Dutkiewicz 2021: Taf. 37.4; Conard & Bolus 2003, 2008",!O,very certain
